condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,baseline,seed,metric,count,median,minimum,maximum,q1,q3,iqr
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,11,commit_delta,3,2,2,2,2.0,2.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,11,batch_delta_ms,3,0.273945,0.271551,0.274108,0.272748,0.2740265,0.0012785000000000157
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,11,selector_delta_ms,3,0.278252,0.278238,0.281664,0.27824499999999996,0.27995800000000004,0.0017130000000000756
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,11,batch_speedup,3,0.329742101286437,0.3250790850768185,0.33278868975955417,0.32741059318162774,0.3312653955229956,0.003854802341367869
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,11,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,11,rate_ratio,3,0.34242448979699935,0.33758212681005856,0.34558825475085314,0.340003308303529,0.3440063722739263,0.0040030639703972914
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,commit_delta,3,-1,-1,-1,-1.0,-1.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,batch_delta_ms,3,0.14691800000000005,0.14397899999999997,0.15135000000000004,0.1454485,0.14913400000000004,0.003685500000000036
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,selector_delta_ms,3,0.14492599999999997,0.142747,0.15038400000000002,0.14383649999999998,0.14765499999999998,0.0038185000000000024
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,batch_speedup,3,0.6390167914023301,0.6299140011590403,0.6452775615188278,0.6344653962806852,0.642147176460579,0.007681780179893738
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,selector_speedup,3,0.47912937844579107,0.4660872528970688,0.48698661644839925,0.4726083156714299,0.48305799744709516,0.010449681775665243
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,rate_ratio,3,0.6273983042870256,0.6184610193193645,0.6335452422181453,0.622929661803195,0.6304717732525855,0.007542111449390543
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,commit_delta,3,-3,-3,-3,-3.0,-3.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,batch_delta_ms,3,0.12106800000000001,0.11798600000000004,0.123222,0.11952700000000002,0.122145,0.0026179999999999815
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,selector_delta_ms,3,0.12068100000000001,0.12001500000000004,0.12239099999999997,0.12034800000000002,0.12153599999999999,0.0011879999999999669
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,batch_speedup,3,0.7039605437219868,0.6964167808185429,0.7101038344545619,0.7001886622702649,0.7070321890882744,0.006843526818009482
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,selector_speedup,3,0.5662888317065106,0.5601211912104027,0.5739072085889569,0.5632050114584566,0.5700980201477337,0.006893008689277114
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,rate_ratio,3,0.6669099887878726,0.6597632660376734,0.6727299484322931,0.663336627412773,0.6698199686100827,0.0064833411973097554
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,11,commit_delta,3,5,5,5,5.0,5.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,11,batch_delta_ms,3,0.15304,0.15072299999999997,0.15356499999999998,0.1518815,0.1533025,0.0014210000000000056
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,11,selector_delta_ms,3,0.157571,0.155847,0.161649,0.156709,0.15960999999999997,0.002900999999999987
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,11,batch_speedup,3,0.4684099190318558,0.4667881274984966,0.46864792670099104,0.4675990232651762,0.46852892286642345,0.0009298996012472305
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,11,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,11,rate_ratio,3,0.5134493343237599,0.5116716012964294,0.5137102273448658,0.5125604678100947,0.5135797808343129,0.0010193130242182047
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,11,commit_delta,3,2,2,2,2.0,2.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,11,batch_delta_ms,3,0.028932000000000013,0.02075699999999997,0.03028200000000003,0.02484449999999999,0.029607000000000022,0.004762500000000031
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,11,selector_delta_ms,3,0.022535,0.022066000000000002,0.03036899999999998,0.0223005,0.02645199999999999,0.0041514999999999885
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,11,batch_speedup,3,0.8998920445108786,0.8948143568225473,0.9265680829235505,0.8973532006667129,0.9132300637172146,0.015876863050501733
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,11,selector_speedup,3,0.8554030555609027,0.8121299853386041,0.8599615411465308,0.8337665204497534,0.8576822983537167,0.023915777903963265
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,11,rate_ratio,3,0.9326153915833436,0.9273530607082892,0.9602614677579958,0.9299842261458164,0.9464384296706697,0.016454203524853273
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,29,commit_delta,3,-4,-4,-4,-4.0,-4.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,29,batch_delta_ms,3,-0.130341,-0.132856,-0.12534199999999998,-0.1315985,-0.1278415,0.0037570000000000103
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,29,selector_delta_ms,3,-0.131363,-0.13276,-0.130282,-0.1320615,-0.1308225,0.0012389999999999901
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,29,batch_speedup,3,1.9673375784833238,1.9219306246138455,1.987145765532819,1.9446341015485846,1.9772416720080714,0.03260757045948681
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,29,selector_speedup,0,,,,,,
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,29,rate_ratio,3,1.8361817399232332,1.793801916302278,1.8546693811623989,1.8149918281127557,1.845425560542816,0.030433732430060312
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,29,commit_delta,3,-6,-6,-6,-6.0,-6.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,29,batch_delta_ms,3,-0.15888300000000002,-0.16424799999999998,-0.15346200000000002,-0.1615655,-0.15617250000000002,0.005392999999999981
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,29,selector_delta_ms,3,-0.161347,-0.163885,-0.158058,-0.16261599999999998,-0.1597025,0.0029134999999999855
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,29,batch_speedup,3,2.168635440877931,2.14025232936561,2.218981460865951,2.1544438851217707,2.1938084508719413,0.039364565750170666
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,29,selector_speedup,0,,,,,,
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,29,rate_ratio,3,1.9587674949821512,1.9331311362005625,2.004241319495964,1.9459493155913568,1.9815044072390575,0.035555091647700765
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,29,commit_delta,3,6,6,6,6.0,6.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,29,batch_delta_ms,3,0.27561599999999997,0.27132900000000004,0.279637,0.2734725,0.2776265,0.004153999999999991
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,29,selector_delta_ms,3,0.276817,0.276711,0.282749,0.276764,0.279783,0.003018999999999994
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,29,batch_speedup,3,0.32809688884988375,0.32713736756875117,0.3318188198615513,0.32761712820931743,0.32995785435571756,0.0023407261464001294
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,29,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,29,rate_ratio,3,0.36325012694199643,0.3621877998076744,0.3673708362751594,0.36271896337483545,0.36531048160857793,0.0025915182337424847
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,commit_delta,3,2,2,2,2.0,2.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,batch_delta_ms,3,0.14276,0.140988,0.15429500000000002,0.141874,0.1485275,0.006653500000000007
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,selector_delta_ms,3,0.14534799999999998,0.144057,0.15246699999999996,0.14470249999999998,0.14890749999999997,0.0042049999999999865
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,batch_speedup,3,0.6519763433625385,0.6287353251859391,0.6527996335616185,0.6403558342742388,0.6523879884620785,0.01203215418783965
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,selector_speedup,3,0.47472995291116005,0.4607690920215457,0.4795948225723131,0.4677495224663529,0.4771623877417366,0.009412865275383708
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,rate_ratio,3,0.6737088881426754,0.6496931693563122,0.6745596213487755,0.6617010287494938,0.6741342547457254,0.012433225996231645
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,batch_delta_ms,3,0.12075399999999997,0.10708100000000004,0.12215399999999998,0.1139175,0.12145399999999998,0.007536499999999974
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,selector_delta_ms,3,0.11875899999999998,0.11282599999999998,0.12140199999999998,0.11579249999999998,0.12008049999999998,0.004288
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,batch_speedup,3,0.7094416893451045,0.7022101306185733,0.7362998096392009,0.7058259099818389,0.7228707494921527,0.01704483951031377
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,selector_speedup,3,0.5709837184854977,0.5706368545954186,0.5922605172906029,0.5708102865404581,0.5816221178880503,0.010811831347592227
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,rate_ratio,3,0.7094416893423753,0.7022101306203801,0.7362998096404612,0.7058259099813777,0.7228707494914182,0.017044839510040433
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,29,commit_delta,3,6,6,6,6.0,6.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,29,batch_delta_ms,3,0.286535,0.28406200000000004,0.294374,0.2852985,0.2904545,0.005155999999999994
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,29,selector_delta_ms,3,0.289604,0.287794,0.295118,0.288699,0.292361,0.0036619999999999986
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,29,batch_speedup,3,0.3198418142932085,0.3137495337560612,0.32369088943807167,0.3167956740246348,0.32176635186564007,0.004970677841005244
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,29,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,native,29,rate_ratio,3,0.3541105801088082,0.3473655552303605,0.3583720561649242,0.3507380676695844,0.3562413181368662,0.005503250467281839
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,commit_delta,3,2,2,2,2.0,2.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,batch_delta_ms,3,0.15872000000000003,0.156194,0.161518,0.157457,0.160119,0.0026619999999999977
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,selector_delta_ms,3,0.15932199999999996,0.156431,0.162358,0.15787649999999998,0.16083999999999998,0.002963500000000008
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,batch_speedup,3,0.6234660574412533,0.6221114333195243,0.6292368204293137,0.6227887453803889,0.6263514389352836,0.0035626935548946914
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,selector_speedup,3,0.4498625709589647,0.44985395672239575,0.45644801489954623,0.44985826384068023,0.4531552929292555,0.003297029088575265
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,rate_ratio,3,0.6442482593562258,0.6428484810978287,0.6502113811094169,0.6435483702270273,0.6472298202328213,0.003681450005794007
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,commit_delta,3,0,0,0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,batch_delta_ms,3,0.12517899999999998,0.12228700000000003,0.14091199999999998,0.12373300000000001,0.13304549999999998,0.009312499999999974
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,selector_delta_ms,3,0.12825699999999998,0.12390899999999999,0.13706,0.126083,0.13265849999999998,0.006575499999999984
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,batch_speedup,3,0.7019675347247023,0.671503170458784,0.70972305632636,0.6867353525917432,0.7058452955255312,0.019109942933787982
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,selector_speedup,3,0.5571297357771302,0.5355756002683673,0.5694524555758633,0.5463526680227487,0.5632910956764967,0.01693842765374798
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,rate_ratio,3,0.7019675347257713,0.671503170459406,0.709723056324759,0.6867353525925887,0.7058452955252652,0.019109942932676538
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,29,commit_delta,3,4,4,4,4.0,4.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,29,batch_delta_ms,3,0.130341,0.12534199999999998,0.132856,0.1278415,0.1315985,0.0037570000000000103
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,29,selector_delta_ms,3,0.131363,0.130282,0.13276,0.1308225,0.1320615,0.0012389999999999901
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,29,batch_speedup,3,0.5083011735946854,0.5032343461386021,0.5203101439735475,0.5057677598666437,0.5143056587841164,0.008537898917472697
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,29,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,native,29,rate_ratio,3,0.5446084002783993,0.5391796565775288,0.5574751542586085,0.5418940284279641,0.5510417772685039,0.009147748840539816
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,29,commit_delta,3,-2,-2,-2,-2.0,-2.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,29,batch_delta_ms,3,-0.03354100000000004,-0.033906999999999965,-0.020606000000000013,-0.033724000000000004,-0.027073500000000028,0.006650499999999976
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,29,selector_delta_ms,3,-0.03106499999999998,-0.032521999999999995,-0.025298000000000015,-0.03179349999999999,-0.028181499999999998,0.0036119999999999902
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,29,batch_speedup,3,1.1279108807430125,1.0770484815399228,1.128363018469334,1.1024796811414677,1.1281369496061733,0.025657268464705618
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,29,selector_speedup,3,1.2384442977541026,1.1905543838505575,1.247573517657179,1.21449934080233,1.2430089077056408,0.028509566903310857
l2-n128-zipf-w1,main,2,128,zipf,1,accept_id,accept_id,,greedy,accept_static_degree,29,rate_ratio,3,1.0915266587825652,1.0423049821359471,1.0919642114219228,1.0669158204592561,1.091745435102244,0.02482961464298783
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,29,commit_delta,3,6,6,6,6.0,6.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,29,batch_delta_ms,3,0.15888300000000002,0.15346200000000002,0.16424799999999998,0.15617250000000002,0.1615655,0.005392999999999981
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,29,selector_delta_ms,3,0.161347,0.158058,0.163885,0.1597025,0.16261599999999998,0.0029134999999999855
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,29,batch_speedup,3,0.46111945841628815,0.4506572126158066,0.46723462756207296,0.45588833551604735,0.46417704298918055,0.008288707473133206
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,29,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,29,rate_ratio,3,0.5105251146763145,0.49894191396647025,0.5172954805153218,0.5047335143213924,0.5139102975958181,0.009176783274425726
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,29,commit_delta,3,2,2,2,2.0,2.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,29,batch_delta_ms,3,0.03354100000000004,0.020606000000000013,0.033906999999999965,0.027073500000000028,0.033724000000000004,0.006650499999999976
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,29,selector_delta_ms,3,0.03106499999999998,0.025298000000000015,0.032521999999999995,0.028181499999999998,0.03179349999999999,0.0036119999999999902
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,29,batch_speedup,3,0.8865948693936253,0.8862396087356149,0.9284633116702772,0.8864172390646201,0.9075290905319513,0.02111185146733119
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,29,selector_speedup,3,0.8074646569195586,0.8015559691246912,0.8399448303787217,0.804510313022125,0.8237047436491401,0.019194430627015202
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,accept_id,29,rate_ratio,3,0.9161480317075815,0.9157809290268132,0.9594120887254577,0.9159644803671974,0.9377800602165196,0.021815579849322253
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,47,commit_delta,3,1,1,1,1.0,1.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,47,batch_delta_ms,3,0.266845,0.257174,0.292594,0.2620095,0.2797195,0.017710000000000004
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,47,selector_delta_ms,3,0.269947,0.26548,0.292655,0.2677135,0.281301,0.01358750000000003
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,47,batch_speedup,3,0.3396576598424651,0.3212189542938537,0.36561179509064134,0.3304383070681594,0.3526347274665532,0.022196420398393812
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,47,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,native,47,rate_ratio,3,0.3448831623010675,0.326160784360663,0.3712365919386348,0.33552197333086525,0.35805987711985116,0.022537903788985902
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,commit_delta,3,-3,-3,-3,-3.0,-3.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,batch_delta_ms,3,0.13952199999999998,0.132693,0.160787,0.1361075,0.1501545,0.014047000000000004
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,selector_delta_ms,3,0.141171,0.13114299999999998,0.161572,0.13615699999999997,0.1513715,0.01521450000000002
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,batch_speedup,3,0.6558318059937492,0.62699451117947,0.6716340716800998,0.6414131585866096,0.6637329388369245,0.02231978025031489
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,selector_speedup,3,0.47704178968464184,0.4479096547128872,0.5060155190598162,0.46247572219876454,0.49152865437222903,0.029052932173464496
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,rate_ratio,3,0.6273173796459208,0.5997338802599356,0.6424325903015615,0.6135256299529281,0.6348749849737412,0.021349355020813032
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,commit_delta,3,-4,-4,-4,-4.0,-4.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,batch_delta_ms,3,0.10866100000000001,0.10594199999999998,0.13964,0.1073015,0.1241505,0.016849000000000003
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,selector_delta_ms,3,0.10774799999999998,0.10632999999999998,0.131281,0.10703899999999998,0.1195145,0.012475500000000014
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,batch_speedup,3,0.7311043526247151,0.6760528745551643,0.7386658246770387,0.7035786135899397,0.7348850886508769,0.0313064750609372
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,selector_speedup,3,0.5941389181859275,0.5514137807315781,0.6061078656180658,0.5727763494587528,0.6001233919019966,0.02734704244324382
l2-n128-zipf-w1,main,2,128,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,rate_ratio,3,0.6893269610436793,0.6374212817263641,0.69645634898075,0.6633741213850217,0.6928916550122146,0.029517533627192893
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,47,commit_delta,3,-4,-4,-4,-4.0,-4.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,47,batch_delta_ms,3,-0.13180699999999998,-0.134152,-0.117652,-0.13297949999999997,-0.1247295,0.00824999999999998
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,47,selector_delta_ms,3,-0.131083,-0.134337,-0.128776,-0.13271,-0.1299295,0.0027804999999999913
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,47,batch_speedup,3,1.9519225213773976,1.7937928009985493,1.9773853237745527,1.8728576611879735,1.9646539225759752,0.09179626138800168
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,47,selector_speedup,0,,,,,,
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_id,47,rate_ratio,3,1.8387675926016909,1.689804812532101,1.8627542905117147,1.764286202566896,1.8507609415567028,0.08647473898980684
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,47,commit_delta,3,-5,-5,-5,-5.0,-5.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,47,batch_delta_ms,3,-0.152954,-0.158184,-0.151232,-0.155569,-0.152093,0.003476000000000007
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,47,selector_delta_ms,3,-0.161374,-0.163617,-0.157732,-0.16249550000000001,-0.159553,0.0029425000000000145
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,47,batch_speedup,3,2.1046481395886296,2.020355564551496,2.1524742087777584,2.0625018520700626,2.128561174183194,0.06605932211313137
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,47,selector_speedup,0,,,,,,
l2-n128-zipf-w1,main,2,128,zipf,1,native,native,,native,accept_static_degree,47,rate_ratio,3,1.954316129622483,1.8760444527943354,1.9987260510036957,1.9151802912084093,1.9765210903130894,0.061340799104680155
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,47,commit_delta,3,5,5,5,5.0,5.0,0.0
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,47,batch_delta_ms,3,0.152954,0.151232,0.158184,0.152093,0.155569,0.003476000000000007
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,47,selector_delta_ms,3,0.161374,0.157732,0.163617,0.159553,0.16249550000000001,0.0029425000000000145
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,47,batch_speedup,3,0.47513880405465686,0.4645816409423233,0.4949623806550074,0.4698602224984901,0.48505059235483217,0.01519036985634209
l2-n128-zipf-w1,main,2,128,zipf,1,accept_static_degree,accept_static_degree,,greedy,native,47,selector_speedup,3,0.0,0.0,0.0,0.0,0.0,0.0
