condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,baseline,seed,repetition,commit_delta,batch_delta_ms,wins_for,crossover_us
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,2,-47,8.401438999999996,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,246,39.620136,c_above,36.793595753739524
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,2,-43,8.688319,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,3,242,38.745406,c_above,36.56851638264301
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,3,-47,7.0142859999999985,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,3,246,39.338922,c_above,36.52233936440073
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,3,-43,7.6078019999999995,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,1,248,39.429011,c_above,35.79563102574502
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,1,-91,8.249057,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,1,247,39.321666,c_above,35.84560418577619
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,1,-92,8.141711999999998,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,2,248,38.99301,c_above,35.39658693178239
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,2,-91,7.842578000000003,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,2,247,39.934466,c_above,36.45974865722656
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,2,-92,8.784033999999998,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,3,248,39.378301,c_above,35.75561361497448
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,3,-91,8.019126999999997,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,3,247,39.410122,c_above,35.940055212847135
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,3,-92,8.050947999999998,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,1,266,40.29249,c_above,33.46094949501439
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,1,-85,8.812738000000003,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,1,259,38.823488999999995,c_above,33.089399090269815
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,1,-92,7.343736999999997,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,2,266,39.132026999999994,c_above,32.44394277242789
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,2,-85,8.308606999999995,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,2,259,38.836675,c_above,33.11166797440577
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,2,-92,8.013254999999994,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,3,266,38.977641000000006,c_above,32.321360777890774
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,3,-85,7.980619000000004,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,259,38.547444999999996,c_above,32.86279684342196
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-92,7.550423000000002,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,222,39.829314,c_above,41.171670264991555
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,-84,9.014466999999996,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,222,38.768468999999996,c_above,40.015524305188976
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,-84,7.953621999999996,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,222,39.74069,c_above,41.13802650465407
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-84,7.976298,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,222,40.26721500000001,c_above,41.7118518528294
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,-84,8.502823,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,222,39.644431,c_above,41.00000216207418
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,-84,7.830791999999995,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,222,39.353049,c_above,40.68244387404984
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-84,7.539409999999997,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,77,57.32934800000001,c_above,37.957102697595374
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-1,30.101502000000004,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,79,62.424268,c_above,40.403092618918116
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,1,35.19642199999999,c_above,2215.9930634765615
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,79,61.666101000000005,c_above,39.90966204911244
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,1,34.145261000000005,c_above,2149.6390218505862
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,77,57.509041,c_above,38.10302621658126
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-1,29.988201000000004,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,77,57.453866,c_above,38.097204908494824
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-1,29.576884,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,79,62.444741,c_above,40.47042302462422
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,1,34.567759,c_above,2176.292123046875
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,78,62.907922000000006,c_above,42.598293441381216
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,4,35.630998000000005,c_above,566.7262194824219
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,76,58.181811,c_above,40.33820097913241
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,2,30.904887000000002,c_above,986.9543742675781
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,78,62.922932,c_above,42.631617907401846
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,2,4,35.27586300000001,c_above,561.0030280151368
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,2,76,58.42496799999999,c_above,40.53743892629522
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,2,2,30.777898999999998,c_above,982.8550119628904
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,3,78,62.80392799999999,c_above,42.50655126640123
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,3,4,35.19975699999999,c_above,559.7457069702148
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,3,76,58.100249999999996,c_above,40.26080921695106
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,3,2,30.496078999999995,c_above,973.7716751708982
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,1,81,61.818921,c_above,43.17269371202258
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,1,-1,34.629287000000005,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,1,80,57.858937,c_above,40.81178501586914
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,1,-2,30.669303,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,2,80,57.207451,c_above,40.311363470458986
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,2,-2,29.710200999999998,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,2,81,61.385437,c_above,42.83722451141735
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,2,-1,33.888187,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,3,80,57.651742999999996,c_above,40.679697894287116
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,3,-2,29.592335999999996,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,3,81,61.664288,c_above,43.080834104938276
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,3,-1,33.604881,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,1,76,59.528034000000005,c_above,41.11315568462172
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,1,-3,32.12786500000001,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,1,79,63.267438,c_above,42.07940545731556
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,1,0,35.867269,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,2,79,63.96236699999999,c_above,42.55745847600623
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,2,0,36.782695999999994,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,2,76,57.98923,c_above,39.99577464535361
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,2,-3,30.809559,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,3,79,64.107726,c_above,42.648451433012745
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,3,0,36.787531,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,76,57.981851000000006,c_above,39.980360650313536
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-3,30.661656000000008,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,74,62.035039999999995,c_above,46.68840928856101
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,-7,34.833636999999996,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,73,57.085286999999994,c_above,43.42271943560038
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,-8,29.883883999999995,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,73,57.55332000000001,c_above,43.798225075917706
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-8,29.97083200000001,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,74,62.023688,c_above,46.68326456595755
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,-7,34.4412,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,73,57.420738,c_above,43.71052792065765
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-8,29.464283000000002,no_c,
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,74,62.25551899999999,c_above,46.88252975051467
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,-7,34.299063999999994,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,192,88.733767,c_above,73.45450195757549
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,-56,9.070154000000002,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,185,87.026997,c_above,74.81085754394532
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-63,7.363383999999996,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,192,87.083805,c_above,72.04910699272155
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,-56,7.454352,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,185,87.969627,c_above,75.65296043272276
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-63,8.340174000000005,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,192,89.133435,c_above,73.82151179695128
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,-56,9.348239000000007,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,185,88.343106,c_above,76.0041259930585
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-63,8.557910000000007,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,169,89.448704,c_above,85.8248040208083
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,-47,9.236788000000004,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,156,87.740801,c_above,91.3499147644043
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,-60,7.5288850000000025,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,2,169,87.40805,c_above,83.76985621995192
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,2,-47,6.919736,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,156,88.764966,c_above,92.40088116455078
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,2,-60,8.276651999999999,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,3,156,88.406002,c_above,92.03920318603514
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,3,-60,7.654977000000002,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,3,169,89.26062900000001,c_above,85.61814809945913
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,3,-47,8.50960400000001,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,1,167,88.66135,c_above,87.07336205250633
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,1,-53,8.791430000000005,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,1,169,86.109884,c_above,83.4690824321318
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,1,-51,6.2399640000000005,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,2,167,87.811579,c_above,86.26011947321177
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,2,-53,7.582698000000008,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,2,169,87.61652900000001,c_above,85.01653869628908
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,2,-51,7.387648000000013,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,3,169,88.768811,c_above,86.10428037889469
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,3,-51,8.700057000000001,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,3,167,88.477496,c_above,86.87066265101632
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,3,-53,8.408742000000004,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,1,179,88.85362599999999,c_above,79.78986048863588
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,1,-70,8.55437599999999,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,1,188,88.97780399999999,c_above,75.96571858637382
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,1,-61,8.678553999999991,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,2,179,88.596516,c_above,79.51837294253556
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,2,-70,8.558950999999993,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,2,188,88.670708,c_above,75.66160218324053
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,2,-61,8.633143000000004,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,188,88.918685,c_above,75.91110133654006
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-61,9.069177999999994,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,3,179,87.472149,c_above,78.50979699911618
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,3,-70,7.622641999999999,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,189,89.580119,c_above,75.78466377250228
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,-55,10.253291999999988,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,190,87.799604,c_above,73.82635900107935
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,-54,8.472776999999994,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,190,87.912121,c_above,73.95292580823397
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-54,8.083671999999993,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,189,89.610422,c_above,75.83995657849185
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,-55,9.781972999999994,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,190,87.102401,c_above,73.2590193076686
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-54,6.268496999999996,no_c,
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,189,90.60008,c_above,76.71358612997065
l4-n8192-uniform-w1,arity,4,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,-55,9.766176000000002,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,61,101.77662799999999,c_above,50.67038045314101
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-5,24.346040000000002,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,64,105.858394,c_above,50.21409829330444
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,-2,28.427806000000004,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,64,104.393257,c_above,49.47421544456482
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,-2,27.349356999999998,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,61,102.70357200000001,c_above,51.13471383316791
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-5,25.659672,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,61,101.64739,c_above,50.59922873975409
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-5,23.864814999999993,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,64,106.41787400000001,c_above,50.48631541061401
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,-2,28.635299000000003,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,63,101.136345,c_above,47.883490774972095
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,-3,24.372830000000008,no_c,
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,66,104.090167,c_above,47.00521415016867
l4-n8192-zipf-w1,arity,4,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,0,27.326651999999996,no_c,
