condition,seed,numerator,denominator,commit_delta,commit_delta_defined,complete,successful,total_ms_delta,total_ms_delta_defined,total_ms_ratio,total_ms_ratio_defined,validator_rate_ratio,validator_rate_ratio_defined
main-l1-n512-zipf-k1,101,adaptive,accept_id,0,3,True,3,0.31380399999999997,3,2.159090321460627,3,0.4631580207925247,3
main-l1-n512-zipf-k1,101,adaptive,accept_static_degree,0,3,True,3,0.27296499999999996,3,1.8760896357824193,3,0.5330235725026817,3
main-l1-n512-zipf-k1,101,graph,adaptive,0,3,True,3,0.255548,3,1.4375634604683019,3,0.6956214647207568,3
main-l1-n512-zipf-k1,101,paper,adaptive,0,3,True,3,0.656767,3,2.123567883641241,3,0.4709055960506048,3
main-l2-n128-uniform-k1,11,adaptive,accept_id,0,3,True,3,0.029422000000000004,3,1.2299222443636932,3,0.8130595284235674,3
main-l2-n128-uniform-k1,11,adaptive,accept_static_degree,0,3,True,3,0.0010929999999999829,3,1.0069260942024851,3,0.9931215466136362,3
main-l2-n128-uniform-k1,11,graph,adaptive,0,3,True,3,-0.0044410000000000005,3,0.9717829299751568,3,1.0290363919291776,3
main-l2-n128-uniform-k1,11,paper,adaptive,0,3,True,3,-0.03358599999999998,3,0.7886370215604588,3,1.2680104695330203,3
main-l2-n128-uniform-k1,29,adaptive,accept_id,0,3,True,3,0.017707,3,1.137969456132149,3,0.8787582079741453,3
main-l2-n128-uniform-k1,29,adaptive,accept_static_degree,0,3,True,3,-0.0072409999999999974,3,0.9527488661946556,3,1.0495945316566668,3
main-l2-n128-uniform-k1,29,graph,adaptive,0,3,True,3,0.00023099999999998122,3,1.0015685582165967,3,0.9984338983050849,3
main-l2-n128-uniform-k1,29,paper,adaptive,0,3,True,3,-0.025117000000000014,3,0.828021116489897,3,1.207698668651286,3
main-l2-n128-uniform-k1,47,adaptive,accept_id,0,3,True,3,0.018236000000000002,3,1.1430678466076696,3,0.8748387096774193,3
main-l2-n128-uniform-k1,47,adaptive,accept_static_degree,0,3,True,3,-0.0070169999999999955,3,0.9536148918870682,3,1.0486413420213503,3
main-l2-n128-uniform-k1,47,graph,adaptive,0,3,True,3,-0.0012540000000000051,3,0.9913932738503775,3,1.0086814449690542,3
main-l2-n128-uniform-k1,47,paper,adaptive,0,3,True,3,-0.023166999999999993,3,0.8422231908141167,3,1.1873337268632698,3
main-l2-n128-uniform-k1,71,adaptive,accept_id,0,3,True,3,0.022457000000000005,3,1.1782683590928216,3,0.8487030923667722,3
main-l2-n128-uniform-k1,71,adaptive,accept_static_degree,0,3,True,3,-0.0043269999999999975,3,0.9716739658411726,3,1.0291517887219566,3
main-l2-n128-uniform-k1,71,graph,adaptive,0,3,True,3,-0.006842000000000015,3,0.9539041972647038,3,1.0483233042348223,3
main-l2-n128-uniform-k1,71,paper,adaptive,0,3,True,3,-0.025781,3,0.8248965924758715,3,1.2122731614135625,3
main-l2-n128-uniform-k1,101,adaptive,accept_id,0,3,True,3,0.01125699999999999,3,1.0809908555230194,3,0.9250772056865981,3
main-l2-n128-uniform-k1,101,adaptive,accept_static_degree,0,3,True,3,-0.008421000000000012,3,0.9469272510698371,3,1.0560473350726798,3
main-l2-n128-uniform-k1,101,graph,adaptive,0,3,True,3,-0.0013999999999999846,3,0.990682072307119,3,1.009405568096313,3
main-l2-n128-uniform-k1,101,paper,adaptive,0,3,True,3,-0.03206600000000001,3,0.7864899956720045,3,1.2714719901116671,3
main-l2-n128-zipf-k1,11,adaptive,accept_id,3,3,True,3,0.17434799999999998,3,2.407576051152877,3,0.437216335676421,3
main-l2-n128-zipf-k1,11,adaptive,accept_static_degree,0,3,True,3,0.14129799999999998,3,1.9004805179907465,3,0.5261827156519523,3
main-l2-n128-zipf-k1,11,graph,adaptive,0,3,True,3,0.04608500000000004,3,1.1545377114267703,3,0.8661475412216777,3
main-l2-n128-zipf-k1,11,paper,adaptive,0,3,True,3,0.011514999999999997,3,1.0386134696122222,3,0.9628220981703243,3
main-l2-n128-zipf-k1,29,adaptive,accept_id,0,3,True,3,0.151475,3,2.24272904035639,3,0.44588533969359534,3
main-l2-n128-zipf-k1,29,adaptive,accept_static_degree,0,3,True,3,0.112346,3,1.697723235911513,3,0.5890241582651702,3
main-l2-n128-zipf-k1,29,graph,adaptive,0,3,True,3,0.01164599999999999,3,1.0426245228256772,3,0.9591180507531533,3
main-l2-n128-zipf-k1,29,paper,adaptive,0,3,True,3,-0.006303999999999976,3,0.9769272718621786,3,1.023617651796987,3
main-l2-n128-zipf-k1,47,adaptive,accept_id,1,3,True,3,0.18347900000000003,3,2.43826134671161,3,0.416963779554561,3
main-l2-n128-zipf-k1,47,adaptive,accept_static_degree,0,3,True,3,0.153457,3,1.973761358444591,3,0.5066468627129488,3
main-l2-n128-zipf-k1,47,graph,adaptive,0,3,True,3,0.028305999999999998,3,1.090922815504354,3,0.916655134339345,3
main-l2-n128-zipf-k1,47,paper,adaptive,0,3,True,3,-0.010610000000000008,3,0.9659192018476225,3,1.0352832805137193,3
main-l2-n128-zipf-k1,71,adaptive,accept_id,2,3,True,3,0.157903,3,2.2519464662321806,3,0.4573158206516961,3
main-l2-n128-zipf-k1,71,adaptive,accept_static_degree,0,3,True,3,0.12160200000000002,3,1.7568432190203522,3,0.5692027547897064,3
main-l2-n128-zipf-k1,71,graph,adaptive,0,3,True,3,0.008837999999999957,3,1.0313102255980047,3,0.9696403421387106,3
main-l2-n128-zipf-k1,71,paper,adaptive,0,3,True,3,0.0028940000000000077,3,1.010189100408761,3,0.9899136702181421,3
main-l2-n128-zipf-k1,101,adaptive,accept_id,2,3,True,3,0.166207,3,2.360089359508359,3,0.4376049919826113,3
main-l2-n128-zipf-k1,101,adaptive,accept_static_degree,0,3,True,3,0.1326,3,1.845101928304828,3,0.5419754782429509,3
main-l2-n128-zipf-k1,101,graph,adaptive,0,3,True,3,0.03544200000000003,3,1.121722704948999,3,0.8914859221339081,3
main-l2-n128-zipf-k1,101,paper,adaptive,0,3,True,3,0.02971499999999999,3,1.1042960935032116,3,0.905554231227652,3
main-l2-n2048-uniform-k1,11,adaptive,accept_id,38,3,True,3,2.002008,3,2.2815130964987964,3,0.4505164748403184,3
main-l2-n2048-uniform-k1,11,adaptive,accept_static_degree,-7,3,True,3,1.5418349999999998,3,1.7390574714627138,3,0.5721673687456922,3
main-l2-n2048-uniform-k1,11,graph,adaptive,0,3,True,3,-0.24705600000000016,3,0.9320667992209525,3,1.0728844765587917,3
main-l2-n2048-uniform-k1,11,paper,adaptive,0,3,True,3,3.654613,3,2.0254396306166007,3,0.4937199731277955,3
main-l2-n2048-uniform-k1,29,adaptive,accept_id,41,3,True,3,1.8088840000000002,3,2.283885318763246,3,0.45119746727628374,3
main-l2-n2048-uniform-k1,29,adaptive,accept_static_degree,-8,3,True,3,1.3668500000000001,3,1.7337854276876299,3,0.5734626114650397,3
main-l2-n2048-uniform-k1,29,graph,adaptive,0,3,True,3,-0.3613879999999998,3,0.8876656590225593,3,1.1265502836970578,3
main-l2-n2048-uniform-k1,29,paper,adaptive,0,3,True,3,4.33647,3,2.347954275234491,3,0.4259026721890185,3
main-l2-n2048-uniform-k1,47,adaptive,accept_id,45,3,True,3,1.808132,3,2.2775970493054283,3,0.4536297766205146,3
main-l2-n2048-uniform-k1,47,adaptive,accept_static_degree,-6,3,True,3,1.356968,3,1.7270416582727182,3,0.5765556394695078,3
main-l2-n2048-uniform-k1,47,graph,adaptive,0,3,True,3,-0.38411300000000015,3,0.8808357779630898,3,1.1352854016812015,3
main-l2-n2048-uniform-k1,47,paper,adaptive,0,3,True,3,3.8233909999999995,3,2.186139011327198,3,0.4574274530661722,3
main-l2-n2048-uniform-k1,71,adaptive,accept_id,43,3,True,3,1.790448,3,2.2713026597659542,3,0.45419646854335405,3
main-l2-n2048-uniform-k1,71,adaptive,accept_static_degree,-4,3,True,3,1.3501889999999999,3,1.7320109103151922,3,0.5757221654004907,3
main-l2-n2048-uniform-k1,71,graph,adaptive,0,3,True,3,-0.3890349999999998,3,0.87822418631964,3,1.1386614210554642,3
main-l2-n2048-uniform-k1,71,paper,adaptive,0,3,True,3,4.038645,3,2.2548607212090723,3,0.44348637172755967,3
main-l2-n2048-uniform-k1,101,adaptive,accept_id,46,3,True,3,1.7723989999999998,3,2.2545600297994413,3,0.45858096099429124,3
main-l2-n2048-uniform-k1,101,adaptive,accept_static_degree,-3,3,True,3,1.3550499999999999,3,1.7370021815547398,3,0.5744761278577156,3
main-l2-n2048-uniform-k1,101,graph,adaptive,0,3,True,3,-0.3640479999999999,3,0.8860086916306029,3,1.1286570994688645,3
main-l2-n2048-uniform-k1,101,paper,adaptive,0,3,True,3,3.980946,3,2.246520357447144,3,0.445132845863173,3
main-l2-n2048-zipf-k1,11,adaptive,accept_id,30,3,True,3,7.922654,3,7.499052058511471,3,0.143555559268725,3
main-l2-n2048-zipf-k1,11,adaptive,accept_static_degree,-1,3,True,3,7.431752,3,5.358945660048582,3,0.18616272623243996,3
main-l2-n2048-zipf-k1,11,graph,adaptive,0,3,True,3,29.776706999999995,3,4.248562123184305,3,0.23537375022552295,3
main-l2-n2048-zipf-k1,11,paper,adaptive,0,3,True,3,31.673352,3,4.462011239435141,3,0.224114182223932,3
main-l2-n2048-zipf-k1,29,adaptive,accept_id,32,3,True,3,7.393091999999999,3,7.109402644537676,3,0.1518834356052057,3
main-l2-n2048-zipf-k1,29,adaptive,accept_static_degree,0,3,True,3,6.943525000000001,3,5.102190467679196,3,0.19599425116225902,3
main-l2-n2048-zipf-k1,29,graph,adaptive,0,3,True,3,29.926434999999998,3,4.4713802076967655,3,0.2236445915018946,3
main-l2-n2048-zipf-k1,29,paper,adaptive,0,3,True,3,31.767272,3,4.6739594511574545,3,0.21395136403084558,3
main-l2-n2048-zipf-k1,47,adaptive,accept_id,23,3,True,3,7.446732000000001,3,7.114257891880397,3,0.14848668196654224,3
main-l2-n2048-zipf-k1,47,adaptive,accept_static_degree,0,3,True,3,6.9380440000000005,3,5.026927985105411,3,0.19892865045271396,3
main-l2-n2048-zipf-k1,47,graph,adaptive,0,3,True,3,26.461852999999998,3,4.053997496266732,3,0.24667010794182426,3
main-l2-n2048-zipf-k1,47,paper,adaptive,0,3,True,3,28.080029000000003,3,4.220564197491396,3,0.2369351473422384,3
main-l2-n2048-zipf-k1,71,adaptive,accept_id,32,3,True,3,7.098544,3,6.778996772053227,3,0.1589441441594545,3
main-l2-n2048-zipf-k1,71,adaptive,accept_static_degree,-2,3,True,3,6.60753,3,4.8586505631028025,3,0.20489757683532495,3
main-l2-n2048-zipf-k1,71,graph,adaptive,0,3,True,3,27.236710000000002,3,4.272766933365143,3,0.234040380763858,3
main-l2-n2048-zipf-k1,71,paper,adaptive,0,3,True,3,32.281999,3,4.876340739991813,3,0.2050718055444335,3
main-l2-n2048-zipf-k1,101,adaptive,accept_id,28,3,True,3,7.634092000000001,3,7.26596801226585,3,0.14695861698908105,3
main-l2-n2048-zipf-k1,101,adaptive,accept_static_degree,-1,3,True,3,7.147361,3,5.191821112644444,3,0.1921748717672767,3
main-l2-n2048-zipf-k1,101,graph,adaptive,0,3,True,3,27.652178999999997,3,4.125979363415756,3,0.24236669937489325,3
main-l2-n2048-zipf-k1,101,paper,adaptive,0,3,True,3,31.669601,3,4.577502074570678,3,0.21845975899285414,3
main-l2-n40-uniform-k1,11,adaptive,accept_id,0,3,True,3,0.0035220000000000043,3,1.0705542979626996,3,0.9340955446192997,3
main-l2-n40-uniform-k1,11,adaptive,accept_static_degree,0,3,True,3,-0.002359,3,0.9587407083515522,3,1.0430348803269118,3
main-l2-n40-uniform-k1,11,graph,adaptive,0,3,True,3,-0.0026240000000000013,3,0.9512557586565611,3,1.051241993438525,3
main-l2-n40-uniform-k1,11,paper,adaptive,0,3,True,3,-0.010498,3,0.8049858820032694,3,1.2422578114182858,3
main-l2-n40-uniform-k1,29,adaptive,accept_id,0,3,True,3,0.009258000000000002,3,1.1747023191742305,3,0.8512794975181122,3
main-l2-n40-uniform-k1,29,adaptive,accept_static_degree,0,3,True,3,0.0035280000000000034,3,1.0584861244653692,3,0.9447454972592012,3
main-l2-n40-uniform-k1,29,graph,adaptive,0,3,True,3,0.0024919999999999942,3,1.039028974158183,3,0.9624370685237106,3
main-l2-n40-uniform-k1,29,paper,adaptive,0,3,True,3,-0.019185,3,0.6995301487862177,3,1.4295309526474866,3
main-l2-n40-uniform-k1,47,adaptive,accept_id,0,3,True,3,0.009298,3,1.1737651610009532,3,0.8519591765249097,3
main-l2-n40-uniform-k1,47,adaptive,accept_static_degree,0,3,True,3,0.005357000000000001,3,1.0932463011314186,3,0.9147069594153517,3
main-l2-n40-uniform-k1,47,graph,adaptive,0,3,True,3,0.0017650000000000027,3,1.028101963156973,3,0.972666171095831,3
main-l2-n40-uniform-k1,47,paper,adaptive,0,3,True,3,-0.018927,3,0.6986482398458771,3,1.4313354603463992,3
main-l2-n40-uniform-k1,71,adaptive,accept_id,0,3,True,3,0.00037299999999999833,3,1.0072099586345535,3,0.9928416527529891,3
main-l2-n40-uniform-k1,71,adaptive,accept_static_degree,0,3,True,3,-0.005690000000000001,3,0.9034988043349219,3,1.106808326919828,3
main-l2-n40-uniform-k1,71,graph,adaptive,0,3,True,3,-0.0007949999999999971,3,0.9853715084826851,3,1.0148456611454502,3
main-l2-n40-uniform-k1,71,paper,adaptive,0,3,True,3,-0.009868000000000002,3,0.8147654534191804,3,1.2273470798295127,3
main-l2-n40-uniform-k1,101,adaptive,accept_id,0,3,True,3,0.01106,3,1.2186678265683386,3,0.8205681467901815,3
main-l2-n40-uniform-k1,101,adaptive,accept_static_degree,0,3,True,3,0.0019390000000000032,3,1.0328249056220482,3,0.9682183248647762,3
main-l2-n40-uniform-k1,101,graph,adaptive,0,3,True,3,0.0019369999999999943,3,1.0303633570555224,3,0.970531408315711,3
main-l2-n40-uniform-k1,101,paper,adaptive,0,3,True,3,-0.016723000000000002,3,0.7286944953681922,3,1.3723172143556863,3
main-l2-n40-zipf-k1,11,adaptive,accept_id,0,3,True,3,0.045393,3,1.8509475642367166,3,0.5402638190954774,3
main-l2-n40-zipf-k1,11,adaptive,accept_static_degree,0,3,True,3,0.03398799999999999,3,1.552362998114802,3,0.644179229480737,3
main-l2-n40-zipf-k1,11,graph,adaptive,0,3,True,3,-0.011779999999999999,3,0.8853628392646873,3,1.1294804295496763,3
main-l2-n40-zipf-k1,11,paper,adaptive,0,3,True,3,-0.03573900000000001,3,0.6405278369777829,3,1.5612123974475842,3
main-l2-n40-zipf-k1,29,adaptive,accept_id,1,3,True,3,0.044242,3,1.8702202989771832,3,0.5560842220399235,3
main-l2-n40-zipf-k1,29,adaptive,accept_static_degree,0,3,True,3,0.034144,3,1.5603071974794054,3,0.6408994341726089,3
main-l2-n40-zipf-k1,29,graph,adaptive,0,3,True,3,-0.003008999999999998,3,0.9672500489779926,3,1.0338588259122978,3
main-l2-n40-zipf-k1,29,paper,adaptive,0,3,True,3,-0.026452000000000003,3,0.7129236596356038,3,1.4026747274892368,3
main-l2-n40-zipf-k1,47,adaptive,accept_id,0,3,True,3,0.05527200000000001,3,2.0729510424350663,3,0.4824040604573632,3
main-l2-n40-zipf-k1,47,adaptive,accept_static_degree,0,3,True,3,0.043897000000000005,3,1.6980076006932852,3,0.588925514580563,3
main-l2-n40-zipf-k1,47,graph,adaptive,0,3,True,3,-0.01494100000000001,3,0.8572313561988673,3,1.1665462220539822,3
main-l2-n40-zipf-k1,47,paper,adaptive,0,3,True,3,-0.029656000000000002,3,0.7222856928810892,3,1.3844937119149487,3
main-l2-n40-zipf-k1,71,adaptive,accept_id,1,3,True,3,0.05051799999999999,3,1.987335339874135,3,0.524152439584071,3
main-l2-n40-zipf-k1,71,adaptive,accept_static_degree,0,3,True,3,0.037127999999999994,3,1.5751285705434042,3,0.6348688092521931,3
main-l2-n40-zipf-k1,71,graph,adaptive,0,3,True,3,-0.011759999999999993,3,0.8843475866409662,3,1.1307771006627818,3
main-l2-n40-zipf-k1,71,paper,adaptive,0,3,True,3,-0.030527,3,0.6997856103221746,3,1.429009092569951,3
main-l2-n40-zipf-k1,101,adaptive,accept_id,1,3,True,3,0.059992,3,2.209467360187089,3,0.4741500447104769,3
main-l2-n40-zipf-k1,101,adaptive,accept_static_degree,0,3,True,3,0.049364,3,1.8418718875775972,3,0.5429259259259259,3
main-l2-n40-zipf-k1,101,graph,adaptive,0,3,True,3,-0.012129000000000001,3,0.8876944444444445,3,1.1265137528553995,3
main-l2-n40-zipf-k1,101,paper,adaptive,0,3,True,3,-0.030522999999999995,3,0.7254187582087405,3,1.3785141184786518,3
main-l2-n512-uniform-k1,11,adaptive,accept_id,2,3,True,3,0.22700900000000002,3,1.5466302903045597,3,0.6494859689372973,3
main-l2-n512-uniform-k1,11,adaptive,accept_static_degree,0,3,True,3,0.12875999999999999,3,1.2516401756556306,3,0.7989516631456663,3
main-l2-n512-uniform-k1,11,graph,adaptive,0,3,True,3,-0.079399,3,0.8763827325987822,3,1.1410539742546606,3
main-l2-n512-uniform-k1,11,paper,adaptive,0,3,True,3,-0.13662299999999994,3,0.7866742239356197,3,1.2711742288912706,3
main-l2-n512-uniform-k1,29,adaptive,accept_id,1,3,True,3,0.23288000000000003,3,1.5585201422681847,3,0.643092572300076,3
main-l2-n512-uniform-k1,29,adaptive,accept_static_degree,0,3,True,3,0.13383900000000004,3,1.2593779069767443,3,0.794042832147655,3
main-l2-n512-uniform-k1,29,graph,adaptive,0,3,True,3,-0.0850200000000001,3,0.869167593819392,3,1.1505260977410465,3
main-l2-n512-uniform-k1,29,paper,adaptive,0,3,True,3,-0.11676000000000009,3,0.8203247265861235,3,1.219029449668811,3
main-l2-n512-uniform-k1,47,adaptive,accept_id,5,3,True,3,0.20787900000000004,3,1.503189122852032,3,0.6726769765119227,3
main-l2-n512-uniform-k1,47,adaptive,accept_static_degree,0,3,True,3,0.11171900000000001,3,1.2205954075779506,3,0.8192722943176708,3
main-l2-n512-uniform-k1,47,graph,adaptive,0,3,True,3,-0.077924,3,0.8739424293308227,3,1.1442401312014334,3
main-l2-n512-uniform-k1,47,paper,adaptive,0,3,True,3,-0.122834,3,0.8012915708180056,3,1.2479851734608178,3
main-l2-n512-uniform-k1,71,adaptive,accept_id,5,3,True,3,0.18865699999999996,3,1.4493010074067016,3,0.6975368911432143,3
main-l2-n512-uniform-k1,71,adaptive,accept_static_degree,0,3,True,3,0.09071099999999999,3,1.1751732208652932,3,0.8509383827378986,3
main-l2-n512-uniform-k1,71,graph,adaptive,0,3,True,3,-0.062243999999999966,3,0.8963201343220932,3,1.1156728067436779,3
main-l2-n512-uniform-k1,71,paper,adaptive,0,3,True,3,-0.126013,3,0.7901000752896653,3,1.2656624537510408,3
main-l2-n512-uniform-k1,101,adaptive,accept_id,3,3,True,3,0.19571200000000005,3,1.4706584003886243,3,0.6844508597832185,3
main-l2-n512-uniform-k1,101,adaptive,accept_static_degree,0,3,True,3,0.09693200000000002,3,1.1904866713175402,3,0.8399926047834506,3
main-l2-n512-uniform-k1,101,graph,adaptive,0,3,True,3,-0.07142599999999999,3,0.8832026791466762,3,1.1322429422045797,3
main-l2-n512-uniform-k1,101,paper,adaptive,0,3,True,3,-0.12083100000000002,3,0.8024145678600512,3,1.2462385904419542,3
main-l2-n512-zipf-k1,11,adaptive,accept_id,13,3,True,3,0.972498,3,3.5498580204670773,3,0.3038960636081823,3
main-l2-n512-zipf-k1,11,adaptive,accept_static_degree,0,3,True,3,0.841193,3,2.661402486594314,3,0.3757417395666668,3
main-l2-n512-zipf-k1,11,graph,adaptive,0,3,True,3,1.1051790000000001,3,1.8122803091238513,3,0.5517910198359166,3
main-l2-n512-zipf-k1,11,paper,adaptive,0,3,True,3,1.359388,3,2.0040601495984536,3,0.49898701902753084,3
main-l2-n512-zipf-k1,29,adaptive,accept_id,11,3,True,3,1.043811,3,3.6829724445651655,3,0.28929789905120706,3
main-l2-n512-zipf-k1,29,adaptive,accept_static_degree,0,3,True,3,0.906678,3,2.725011272680919,3,0.3669709589921001,3
main-l2-n512-zipf-k1,29,graph,adaptive,0,3,True,3,1.0561,3,1.7373532502260374,3,0.5755881826968093,3
main-l2-n512-zipf-k1,29,paper,adaptive,0,3,True,3,1.523003,3,2.064486467427921,3,0.48438195928010547,3
main-l2-n512-zipf-k1,47,adaptive,accept_id,5,3,True,3,1.1185910000000001,3,3.9017658634485817,3,0.26513194149132274,3
main-l2-n512-zipf-k1,47,adaptive,accept_static_degree,0,3,True,3,0.991866,3,2.9636827986260283,3,0.3374180261341069,3
main-l2-n512-zipf-k1,47,graph,adaptive,0,3,True,3,1.3542279999999998,3,1.9042673028858896,3,0.5251363600501434,3
main-l2-n512-zipf-k1,47,paper,adaptive,0,3,True,3,1.516202,3,2.011668896725454,3,0.49709969748390287,3
main-l2-n512-zipf-k1,71,adaptive,accept_id,6,3,True,3,1.114607,3,4.002049654979234,3,0.26050481162627437,3
main-l2-n512-zipf-k1,71,adaptive,accept_static_degree,0,3,True,3,0.98905,3,2.990685111273471,3,0.3343715445770175,3
main-l2-n512-zipf-k1,71,graph,adaptive,0,3,True,3,1.430868,3,1.962970989084649,3,0.509431879309795,3
main-l2-n512-zipf-k1,71,paper,adaptive,0,3,True,3,1.4283759999999999,3,1.961293878614082,3,0.5098674966072062,3
main-l2-n512-zipf-k1,101,adaptive,accept_id,4,3,True,3,1.022818,3,3.705794647130287,3,0.2770918886126264,3
main-l2-n512-zipf-k1,101,adaptive,accept_static_degree,0,3,True,3,0.8914049999999999,3,2.7213841287496954,3,0.36746006910073253,3
main-l2-n512-zipf-k1,101,graph,adaptive,0,3,True,3,1.4024109999999999,3,2.001278719424255,3,0.4996805244037615,3
main-l2-n512-zipf-k1,101,paper,adaptive,0,3,True,3,1.639067,3,2.1686760560970098,3,0.46111082251708496,3
main-l3-n128-uniform-k1,11,adaptive,accept_id,0,3,True,3,0.05336099999999999,3,1.3828372183121327,3,0.7231509152035861,3
main-l3-n128-uniform-k1,11,adaptive,accept_static_degree,0,3,True,3,-0.20726699999999998,3,0.4809592138773487,3,2.0791783817557015,3
main-l3-n128-uniform-k1,11,graph,adaptive,0,3,True,3,-0.027088,3,0.85946125430623,3,1.1635195827497946,3
main-l3-n128-uniform-k1,11,paper,adaptive,0,3,True,3,-0.057537000000000005,3,0.7004738102676248,3,1.4276051229066473,3
main-l3-n128-uniform-k1,29,adaptive,accept_id,0,3,True,3,0.07369400000000001,3,1.5358121814493555,3,0.6511212842811898,3
main-l3-n128-uniform-k1,29,adaptive,accept_static_degree,0,3,True,3,-0.199522,3,0.511411865822509,3,1.9553711339718127,3
main-l3-n128-uniform-k1,29,graph,adaptive,0,3,True,3,-0.03859399999999999,3,0.8165056483207181,3,1.2247312704531426,3
main-l3-n128-uniform-k1,29,paper,adaptive,0,3,True,3,-0.07428199999999999,3,0.6418801378040045,3,1.5579232649590817,3
main-l3-n128-uniform-k1,47,adaptive,accept_id,0,3,True,3,0.05974099999999999,3,1.4287180296810862,3,0.6999281728272281,3
main-l3-n128-uniform-k1,47,adaptive,accept_static_degree,0,3,True,3,-0.207991,3,0.4877671720190903,3,2.0501584718392283,3
main-l3-n128-uniform-k1,47,graph,adaptive,0,3,True,3,-0.028819999999999985,3,0.8552406210287862,3,1.1692615802054396,3
main-l3-n128-uniform-k1,47,paper,adaptive,0,3,True,3,-0.064949,3,0.6732092901563789,3,1.4854221630953894,3
main-l3-n128-uniform-k1,71,adaptive,accept_id,0,3,True,3,0.072404,3,1.5248641451038254,3,0.6557961266325871,3
main-l3-n128-uniform-k1,71,adaptive,accept_static_degree,0,3,True,3,-0.19375699999999998,3,0.5180617704340645,3,1.9302717495678892,3
main-l3-n128-uniform-k1,71,graph,adaptive,0,3,True,3,-0.037687,3,0.8200719960278053,3,1.2194051313100736,3
main-l3-n128-uniform-k1,71,paper,adaptive,0,3,True,3,-0.070324,3,0.6623583637411177,3,1.5097567340311402,3
main-l3-n128-uniform-k1,101,adaptive,accept_id,0,3,True,3,0.045658000000000004,3,1.3273303413962692,3,0.753391954370652,3
main-l3-n128-uniform-k1,101,adaptive,accept_static_degree,0,3,True,3,-0.214313,3,0.4628666095229502,3,2.160449640190382,3
main-l3-n128-uniform-k1,101,graph,adaptive,0,3,True,3,-0.01961400000000002,3,0.8937952469393169,3,1.1188244773334466,3
main-l3-n128-uniform-k1,101,paper,adaptive,0,3,True,3,-0.05251,3,0.7181881607899963,3,1.3923927664026305,3
main-l3-n128-zipf-k1,11,adaptive,accept_id,3,3,True,3,0.348082,3,3.7536825783586227,3,0.2863854301900153,3
main-l3-n128-zipf-k1,11,adaptive,accept_static_degree,-1,3,True,3,0.049165000000000014,3,1.115594501120325,3,0.87601070666027,3
main-l3-n128-zipf-k1,11,graph,adaptive,0,3,True,3,-0.023531000000000024,3,0.9504075972416584,3,1.0521801413438532,3
main-l3-n128-zipf-k1,11,paper,adaptive,0,3,True,3,-0.07981100000000002,3,0.8331821450070229,3,1.200217750695523,3
main-l3-n128-zipf-k1,29,adaptive,accept_id,3,3,True,3,0.334927,3,3.6633294898811175,3,0.2939738508091515,3
main-l3-n128-zipf-k1,29,adaptive,accept_static_degree,0,3,True,3,0.05386799999999997,3,1.1324143220243157,3,0.8830690150689631,3
main-l3-n128-zipf-k1,29,graph,adaptive,0,3,True,3,0.05770700000000001,3,1.1252642820861245,3,0.888680122456302,3
main-l3-n128-zipf-k1,29,paper,adaptive,0,3,True,3,-0.039483999999999964,3,0.9142922883898221,3,1.0937421355277088,3
main-l3-n128-zipf-k1,47,adaptive,accept_id,1,3,True,3,0.36015199999999997,3,3.8235257224391237,3,0.26791770691919253,3
main-l3-n128-zipf-k1,47,adaptive,accept_static_degree,0,3,True,3,0.05724000000000001,3,1.137394685677252,3,0.8792022792022792,3
main-l3-n128-zipf-k1,47,graph,adaptive,0,3,True,3,-0.04232899999999995,3,0.9132079572529352,3,1.095040830577241,3
main-l3-n128-zipf-k1,47,paper,adaptive,0,3,True,3,-0.068797,3,0.8589427627100573,3,1.1642219288802107,3
main-l3-n128-zipf-k1,71,adaptive,accept_id,2,3,True,3,0.361224,3,3.8688001638324185,3,0.27283796289698414,3
main-l3-n128-zipf-k1,71,adaptive,accept_static_degree,0,3,True,3,0.07126200000000005,3,1.1716015372908621,3,0.8535325092798507,3
main-l3-n128-zipf-k1,71,graph,adaptive,0,3,True,3,0.03887200000000002,3,1.0798950955526598,3,0.9260158733179802,3
main-l3-n128-zipf-k1,71,paper,adaptive,0,3,True,3,-0.052097000000000004,3,0.8929230604803736,3,1.1199173190375677,3
main-l3-n128-zipf-k1,101,adaptive,accept_id,3,3,True,3,0.347241,3,3.7101665171781772,3,0.2879067053287516,3
main-l3-n128-zipf-k1,101,adaptive,accept_static_degree,0,3,True,3,0.05912900000000004,3,1.142890975217796,3,0.874974097865664,3
main-l3-n128-zipf-k1,101,graph,adaptive,0,3,True,3,-0.009350999999999998,3,0.9802276850469621,3,1.0201711451886717,3
main-l3-n128-zipf-k1,101,paper,adaptive,0,3,True,3,-0.049045000000000005,3,0.8962963119589625,3,1.1157024598420813,3
main-l3-n2048-uniform-k1,11,adaptive,accept_id,72,3,True,3,5.936876000000001,3,4.456511890683921,3,0.24041864976694677,3
main-l3-n2048-uniform-k1,11,adaptive,accept_static_degree,-21,3,True,3,0.6342499999999998,3,1.0901169581004808,3,0.8998359517560087,3
main-l3-n2048-uniform-k1,11,graph,adaptive,0,3,True,3,-3.2049580000000004,3,0.5822703571250751,3,1.7174152655433805,3
main-l3-n2048-uniform-k1,11,paper,adaptive,0,3,True,3,10.071057000000001,3,2.3126471685379375,3,0.43240491398962644,3
