condition,seed,mode,commit_count,complete,expected,fvs_size,peak_rss_kib,successful,total_ms,validator_commits_per_second
main-l4-n512-uniform-k1,101,lazy,359,True,3,153,5256,3,2.292663,156586.4673525939
main-l4-n512-uniform-k1,101,paper,359,True,3,153,4144,3,1.024559,350394.65760390565
main-l4-n512-uniform-k1,101,profile,359,True,3,153,5248,3,2.493498,143974.44874629937
main-l4-n512-zipf-k1,11,accept_id,63,True,3,449,3792,3,0.446576,141073.41191644873
main-l4-n512-zipf-k1,11,accept_static_degree,69,True,3,443,4448,3,3.510532,19655.140588378057
main-l4-n512-zipf-k1,11,adaptive,70,True,3,442,5304,3,3.870847,18083.897400233076
main-l4-n512-zipf-k1,11,graph,70,True,3,442,4164,3,8.089499,8653.193479596202
main-l4-n512-zipf-k1,11,lazy,70,True,3,442,5292,3,3.89255,17983.070223889223
main-l4-n512-zipf-k1,11,paper,70,True,3,442,4616,3,5.415559,12925.72013341559
main-l4-n512-zipf-k1,11,profile,70,True,3,442,5640,3,8.186638,8550.51854008935
main-l4-n512-zipf-k1,29,accept_id,57,True,3,455,3800,3,0.451182,126334.8271872548
main-l4-n512-zipf-k1,29,accept_static_degree,68,True,3,444,4464,3,3.489298,19488.160655811
main-l4-n512-zipf-k1,29,adaptive,68,True,3,444,5544,3,3.95058,17212.66244450182
main-l4-n512-zipf-k1,29,graph,68,True,3,444,3888,3,8.226692,8265.776815273988
main-l4-n512-zipf-k1,29,lazy,68,True,3,444,5608,3,3.947783,17224.857597289418
main-l4-n512-zipf-k1,29,paper,68,True,3,444,4600,3,5.356513,12694.825906331227
main-l4-n512-zipf-k1,29,profile,68,True,3,444,5752,3,7.945222,8558.602893663638
main-l4-n512-zipf-k1,47,accept_id,53,True,3,459,3784,3,0.444118,119337.65350650052
main-l4-n512-zipf-k1,47,accept_static_degree,63,True,3,449,4408,3,3.45416,18238.87717998008
main-l4-n512-zipf-k1,47,adaptive,63,True,3,449,5320,3,3.876078,16253.542885359891
main-l4-n512-zipf-k1,47,graph,63,True,3,449,3756,3,8.173259,7708.06357659778
main-l4-n512-zipf-k1,47,lazy,63,True,3,449,5368,3,3.865945,16296.144927048885
main-l4-n512-zipf-k1,47,paper,63,True,3,449,4704,3,5.073669,12417.049673520287
main-l4-n512-zipf-k1,47,profile,63,True,3,449,5856,3,8.307499,7583.509790371326
main-l4-n512-zipf-k1,71,accept_id,64,True,3,448,3780,3,0.44568,143600.78980434392
main-l4-n512-zipf-k1,71,accept_static_degree,71,True,3,441,4428,3,3.51919,20175.097110414612
main-l4-n512-zipf-k1,71,adaptive,71,True,3,441,5268,3,3.811331,18628.66279522823
main-l4-n512-zipf-k1,71,graph,71,True,3,441,3864,3,8.258508,8597.194553786228
main-l4-n512-zipf-k1,71,lazy,71,True,3,441,5380,3,3.804057,18664.283947375134
main-l4-n512-zipf-k1,71,paper,71,True,3,441,4740,3,5.542933,12809.103050677322
main-l4-n512-zipf-k1,71,profile,71,True,3,441,5680,3,8.406475,8445.870593798232
main-l4-n512-zipf-k1,101,accept_id,51,True,3,461,3784,3,0.44047,115785.41103820919
main-l4-n512-zipf-k1,101,accept_static_degree,59,True,3,453,4572,3,3.46505,17027.171325089104
main-l4-n512-zipf-k1,101,adaptive,58,True,3,454,5292,3,3.920314,14794.733279017957
main-l4-n512-zipf-k1,101,graph,58,True,3,454,3880,3,9.136404,6348.230660553101
main-l4-n512-zipf-k1,101,lazy,58,True,3,454,5288,3,3.911672,14827.419067856406
main-l4-n512-zipf-k1,101,paper,58,True,3,454,4916,3,5.845865,9921.542834122924
main-l4-n512-zipf-k1,101,profile,58,True,3,454,5604,3,8.357248,6940.083625614556
paper_k-l2-n2048-uniform-k2,11,accept_id,1364,True,3,684,4508,3,1.416919,962652.0640911724
paper_k-l2-n2048-uniform-k2,11,accept_static_degree,1409,True,3,639,4776,3,1.858931,757962.506408253
paper_k-l2-n2048-uniform-k2,11,adaptive,1400,True,3,648,5256,3,3.252048,430497.95082975406
paper_k-l2-n2048-uniform-k2,11,graph,1400,True,3,648,5072,3,2.82335,495864.841411798
paper_k-l2-n2048-uniform-k2,11,lazy,1400,True,3,648,5300,3,3.223619,434294.49944301735
paper_k-l2-n2048-uniform-k2,11,paper,1400,True,3,648,5208,3,4.455766,314199.62358885095
paper_k-l2-n2048-uniform-k2,11,profile,1400,True,3,648,5540,3,3.808841,367565.8815897014
paper_k-l2-n2048-uniform-k2,29,accept_id,1345,True,3,703,4332,3,1.409837,954010.9955973633
paper_k-l2-n2048-uniform-k2,29,accept_static_degree,1394,True,3,654,4692,3,1.885496,739328.0070602112
paper_k-l2-n2048-uniform-k2,29,adaptive,1386,True,3,662,5240,3,3.199515,433190.65545871796
paper_k-l2-n2048-uniform-k2,29,graph,1386,True,3,662,5048,3,2.840145,488003.25335502235
paper_k-l2-n2048-uniform-k2,29,lazy,1386,True,3,662,5252,3,3.175015,436533.37070848484
paper_k-l2-n2048-uniform-k2,29,paper,1386,True,3,662,5272,3,5.012383,276515.1824990229
paper_k-l2-n2048-uniform-k2,29,profile,1386,True,3,662,5552,3,3.824132,362435.1879066936
paper_k-l2-n2048-uniform-k2,47,accept_id,1356,True,3,692,4460,3,1.410859,961116.5963430789
paper_k-l2-n2048-uniform-k2,47,accept_static_degree,1407,True,3,641,4708,3,1.864195,754749.3690306003
paper_k-l2-n2048-uniform-k2,47,adaptive,1398,True,3,650,5256,3,3.162847,442006.83751063515
paper_k-l2-n2048-uniform-k2,47,graph,1398,True,3,650,5032,3,2.820922,495582.6499279314
paper_k-l2-n2048-uniform-k2,47,lazy,1398,True,3,650,5240,3,3.172332,440685.2750594831
paper_k-l2-n2048-uniform-k2,47,paper,1398,True,3,650,5256,3,4.739757,294951.8298089965
paper_k-l2-n2048-uniform-k2,47,profile,1398,True,3,650,5628,3,3.792386,368633.3616883935
paper_k-l2-n2048-uniform-k2,71,accept_id,1360,True,3,688,4676,3,1.411677,963393.1841348977
paper_k-l2-n2048-uniform-k2,71,accept_static_degree,1407,True,3,641,4736,3,1.852014,759713.479487736
paper_k-l2-n2048-uniform-k2,71,adaptive,1402,True,3,646,5304,3,3.166662,442737.4945605183
paper_k-l2-n2048-uniform-k2,71,graph,1402,True,3,646,4988,3,2.830665,495289.97603036737
paper_k-l2-n2048-uniform-k2,71,lazy,1402,True,3,646,5228,3,3.170995,442132.51676524244
paper_k-l2-n2048-uniform-k2,71,paper,1402,True,3,646,5148,3,4.860725,288434.33849888644
paper_k-l2-n2048-uniform-k2,71,profile,1402,True,3,646,5452,3,3.78033,370867.0936135205
paper_k-l2-n2048-uniform-k2,101,accept_id,1357,True,3,691,4660,3,1.425329,952060.8926079522
paper_k-l2-n2048-uniform-k2,101,accept_static_degree,1406,True,3,642,4660,3,1.834698,766338.6562802162
paper_k-l2-n2048-uniform-k2,101,adaptive,1402,True,3,646,5232,3,3.186177,440025.7738349125
paper_k-l2-n2048-uniform-k2,101,graph,1402,True,3,646,4964,3,2.813262,498353.8682141941
paper_k-l2-n2048-uniform-k2,101,lazy,1402,True,3,646,5228,3,3.165564,442891.061434866
paper_k-l2-n2048-uniform-k2,101,paper,1402,True,3,646,5208,3,4.799909,292088.87085150986
paper_k-l2-n2048-uniform-k2,101,profile,1402,True,3,646,5480,3,3.816222,367379.0466068274
paper_k-l2-n2048-zipf-k2,11,accept_id,392,True,3,1656,4596,3,1.228642,319051.4405335321
paper_k-l2-n2048-zipf-k2,11,accept_static_degree,423,True,3,1625,4556,3,1.698326,249068.78891331816
paper_k-l2-n2048-zipf-k2,11,adaptive,418,True,3,1630,5228,3,7.72071,54140.09851425581
paper_k-l2-n2048-zipf-k2,11,graph,418,True,3,1630,4984,3,38.605036,10827.602906522352
paper_k-l2-n2048-zipf-k2,11,lazy,418,True,3,1630,5340,3,7.7183,54157.00348522343
paper_k-l2-n2048-zipf-k2,11,paper,418,True,3,1630,7808,3,28.923183,14452.07465582194
paper_k-l2-n2048-zipf-k2,11,profile,418,True,3,1630,5248,3,8.171271,51154.832583572366
paper_k-l2-n2048-zipf-k2,29,accept_id,401,True,3,1647,4552,3,1.21205,330844.4371106802
paper_k-l2-n2048-zipf-k2,29,accept_static_degree,433,True,3,1615,4632,3,1.704111,254091.42949021515
paper_k-l2-n2048-zipf-k2,29,adaptive,430,True,3,1618,5228,3,7.382347,58247.05882831029
paper_k-l2-n2048-zipf-k2,29,graph,430,True,3,1618,5076,3,38.205499,11254.924323851914
paper_k-l2-n2048-zipf-k2,29,lazy,430,True,3,1618,5212,3,7.35954,58427.564766276155
paper_k-l2-n2048-zipf-k2,29,paper,430,True,3,1618,7844,3,28.411426,15134.755995703983
paper_k-l2-n2048-zipf-k2,29,profile,430,True,3,1618,5552,3,8.757765,49099.28503448083
paper_k-l2-n2048-zipf-k2,47,accept_id,408,True,3,1640,4628,3,1.21683,335297.453218609
paper_k-l2-n2048-zipf-k2,47,accept_static_degree,431,True,3,1617,4588,3,1.710768,251933.63448462912
paper_k-l2-n2048-zipf-k2,47,adaptive,428,True,3,1620,5220,3,7.471917,57281.150205496124
paper_k-l2-n2048-zipf-k2,47,graph,428,True,3,1620,5152,3,34.729481,12323.823670155049
paper_k-l2-n2048-zipf-k2,47,lazy,428,True,3,1620,5280,3,7.432842,57582.28144766161
paper_k-l2-n2048-zipf-k2,47,paper,428,True,3,1620,7588,3,25.886294,16533.846057685972
paper_k-l2-n2048-zipf-k2,47,profile,428,True,3,1620,5336,3,8.340227,51317.5480715333
paper_k-l2-n2048-zipf-k2,71,accept_id,413,True,3,1635,4516,3,1.2407,332876.601918272
paper_k-l2-n2048-zipf-k2,71,accept_static_degree,447,True,3,1601,4616,3,1.719541,259953.09213330768
paper_k-l2-n2048-zipf-k2,71,adaptive,440,True,3,1608,5152,3,7.193679,61164.80871609645
paper_k-l2-n2048-zipf-k2,71,graph,440,True,3,1608,4960,3,35.223376,12491.704372687047
paper_k-l2-n2048-zipf-k2,71,lazy,440,True,3,1608,5220,3,7.20211,61093.2074072737
paper_k-l2-n2048-zipf-k2,71,paper,440,True,3,1608,7504,3,27.963328,15734.893929649576
paper_k-l2-n2048-zipf-k2,71,profile,440,True,3,1608,5408,3,8.781778,50103.748921915365
paper_k-l2-n2048-zipf-k2,101,accept_id,413,True,3,1635,4556,3,1.219419,338685.88237513107
paper_k-l2-n2048-zipf-k2,101,accept_static_degree,442,True,3,1606,4572,3,1.714927,257736.9182478321
paper_k-l2-n2048-zipf-k2,101,adaptive,438,True,3,1610,5212,3,7.560043,57936.17840533447
paper_k-l2-n2048-zipf-k2,101,graph,438,True,3,1610,5156,3,35.967486,12177.665127888004
paper_k-l2-n2048-zipf-k2,101,lazy,438,True,3,1610,5180,3,7.598923,57639.74710626756
paper_k-l2-n2048-zipf-k2,101,paper,438,True,3,1610,7524,3,28.237633,15511.215122032361
paper_k-l2-n2048-zipf-k2,101,profile,438,True,3,1610,5300,3,8.130385,53871.987611902754
paper_k-l2-n40-uniform-k2,11,accept_id,40,True,3,0,1980,3,0.050571,790967.155088885
paper_k-l2-n40-uniform-k2,11,accept_static_degree,40,True,3,0,2020,3,0.056415,709031.286005495
paper_k-l2-n40-uniform-k2,11,adaptive,40,True,3,0,2016,3,0.053169,752318.0800842596
paper_k-l2-n40-uniform-k2,11,graph,40,True,3,0,2000,3,0.052024,768875.9034291866
paper_k-l2-n40-uniform-k2,11,lazy,40,True,3,0,2012,3,0.053957,741331.0599180829
paper_k-l2-n40-uniform-k2,11,paper,40,True,3,0,1996,3,0.043672,915918.6664224217
paper_k-l2-n40-uniform-k2,11,profile,40,True,3,0,2008,3,0.053605,746199.048596213
paper_k-l2-n40-uniform-k2,29,accept_id,39,True,3,1,1964,3,0.053616,727394.8075201433
paper_k-l2-n40-uniform-k2,29,accept_static_degree,39,True,3,1,2000,3,0.061495,634197.9022684771
paper_k-l2-n40-uniform-k2,29,adaptive,38,True,3,2,2020,3,0.060956,623400.4855961677
paper_k-l2-n40-uniform-k2,29,graph,38,True,3,2,2008,3,0.063099,602228.2445046672
paper_k-l2-n40-uniform-k2,29,lazy,38,True,3,2,2008,3,0.063908,594604.7443199599
paper_k-l2-n40-uniform-k2,29,paper,38,True,3,2,2040,3,0.045035,843788.1647607416
paper_k-l2-n40-uniform-k2,29,profile,38,True,3,2,1988,3,0.082594,460081.84613894473
paper_k-l2-n40-uniform-k2,47,accept_id,39,True,3,1,1996,3,0.053256,732311.8521856692
paper_k-l2-n40-uniform-k2,47,accept_static_degree,39,True,3,1,2016,3,0.060371,646005.5324576369
paper_k-l2-n40-uniform-k2,47,adaptive,38,True,3,2,2008,3,0.059265,641187.8849236481
paper_k-l2-n40-uniform-k2,47,graph,38,True,3,2,1988,3,0.065067,584013.4015706887
paper_k-l2-n40-uniform-k2,47,lazy,38,True,3,2,2036,3,0.060875,624229.9794661191
paper_k-l2-n40-uniform-k2,47,paper,38,True,3,2,2016,3,0.045138,841862.7320661084
paper_k-l2-n40-uniform-k2,47,profile,38,True,3,2,1952,3,0.078288,485387.2879623953
paper_k-l2-n40-uniform-k2,71,accept_id,40,True,3,0,2036,3,0.051255,780411.6671544239
paper_k-l2-n40-uniform-k2,71,accept_static_degree,40,True,3,0,1980,3,0.059043,677472.3506596887
paper_k-l2-n40-uniform-k2,71,adaptive,40,True,3,0,1976,3,0.052176,766636.0012266176
paper_k-l2-n40-uniform-k2,71,graph,40,True,3,0,2004,3,0.052464,762427.5693809089
paper_k-l2-n40-uniform-k2,71,lazy,40,True,3,0,1976,3,0.051218,780975.4383224648
paper_k-l2-n40-uniform-k2,71,paper,40,True,3,0,2012,3,0.043265,924534.8434069109
paper_k-l2-n40-uniform-k2,71,profile,40,True,3,0,2016,3,0.053413,748881.3584707843
paper_k-l2-n40-uniform-k2,101,accept_id,39,True,3,1,2020,3,0.052574,741811.5418267584
paper_k-l2-n40-uniform-k2,101,accept_static_degree,39,True,3,1,2016,3,0.060581,643766.1973225928
paper_k-l2-n40-uniform-k2,101,adaptive,38,True,3,2,1984,3,0.060803,624969.1627057875
paper_k-l2-n40-uniform-k2,101,graph,38,True,3,2,2020,3,0.06581,577419.8450083574
paper_k-l2-n40-uniform-k2,101,lazy,38,True,3,2,1976,3,0.06144,618489.5833333334
paper_k-l2-n40-uniform-k2,101,paper,38,True,3,2,1992,3,0.044576,852476.6690595837
paper_k-l2-n40-uniform-k2,101,profile,38,True,3,2,2036,3,0.077688,489136.03130470606
paper_k-l2-n40-zipf-k2,11,accept_id,26,True,3,14,2000,3,0.053114,489513.12271717435
paper_k-l2-n40-zipf-k2,11,accept_static_degree,26,True,3,14,2008,3,0.062652,414990.74251420546
paper_k-l2-n40-zipf-k2,11,adaptive,24,True,3,16,2036,3,0.097612,245871.4092529607
paper_k-l2-n40-zipf-k2,11,graph,24,True,3,16,2004,3,0.087566,274078.9804261928
paper_k-l2-n40-zipf-k2,11,lazy,24,True,3,16,1984,3,0.093821,255806.26938531885
paper_k-l2-n40-zipf-k2,11,paper,24,True,3,16,2016,3,0.065119,368556.02819453616
paper_k-l2-n40-zipf-k2,11,profile,24,True,3,16,2000,3,0.120191,199682.17254203724
paper_k-l2-n40-zipf-k2,29,accept_id,25,True,3,15,1992,3,0.051837,482280.9961996257
paper_k-l2-n40-zipf-k2,29,accept_static_degree,26,True,3,14,2004,3,0.063798,407536.2864039625
paper_k-l2-n40-zipf-k2,29,adaptive,24,True,3,16,2016,3,0.09425,254641.90981432362
paper_k-l2-n40-zipf-k2,29,graph,24,True,3,16,1996,3,0.083145,288652.35432076495
paper_k-l2-n40-zipf-k2,29,lazy,24,True,3,16,1964,3,0.097089,247195.87182894046
paper_k-l2-n40-zipf-k2,29,paper,24,True,3,16,1984,3,0.066686,359895.6302672225
paper_k-l2-n40-zipf-k2,29,profile,24,True,3,16,2072,3,0.128077,187387.27484247758
paper_k-l2-n40-zipf-k2,47,accept_id,23,True,3,17,2004,3,0.050889,451964.0786810509
paper_k-l2-n40-zipf-k2,47,accept_static_degree,23,True,3,17,2052,3,0.060392,380845.1450523248
paper_k-l2-n40-zipf-k2,47,adaptive,22,True,3,18,2016,3,0.100812,218227.98873150023
paper_k-l2-n40-zipf-k2,47,graph,22,True,3,18,2032,3,0.091609,240151.07685926056
paper_k-l2-n40-zipf-k2,47,lazy,22,True,3,18,2020,3,0.100879,218083.04999058277
paper_k-l2-n40-zipf-k2,47,paper,22,True,3,18,2016,3,0.068988,318896.03989099554
paper_k-l2-n40-zipf-k2,47,profile,22,True,3,18,2012,3,0.132076,166570.76228837942
paper_k-l2-n40-zipf-k2,71,accept_id,24,True,3,16,1964,3,0.052254,459294.9822023194
paper_k-l2-n40-zipf-k2,71,accept_static_degree,25,True,3,15,2016,3,0.064118,389906.1106085655
paper_k-l2-n40-zipf-k2,71,adaptive,24,True,3,16,2032,3,0.101481,236497.47243326338
paper_k-l2-n40-zipf-k2,71,graph,24,True,3,16,2040,3,0.087944,272900.9369598836
paper_k-l2-n40-zipf-k2,71,lazy,24,True,3,16,2000,3,0.100967,237701.4271989858
paper_k-l2-n40-zipf-k2,71,paper,24,True,3,16,2056,3,0.068202,351895.8388317058
paper_k-l2-n40-zipf-k2,71,profile,24,True,3,16,1992,3,0.136268,176123.52129626911
paper_k-l2-n40-zipf-k2,101,accept_id,21,True,3,19,1984,3,0.049115,427567.9527639214
paper_k-l2-n40-zipf-k2,101,accept_static_degree,22,True,3,18,2012,3,0.059069,372445.7837444345
paper_k-l2-n40-zipf-k2,101,adaptive,20,True,3,20,1996,3,0.103012,194152.13761503514
paper_k-l2-n40-zipf-k2,101,graph,20,True,3,20,2000,3,0.093347,214254.34132859117
paper_k-l2-n40-zipf-k2,101,lazy,20,True,3,20,2000,3,0.100795,198422.54080063495
paper_k-l2-n40-zipf-k2,101,paper,20,True,3,20,1996,3,0.071372,280221.9357731323
paper_k-l2-n40-zipf-k2,101,profile,20,True,3,20,2036,3,0.132867,150526.46631594
paper_k-l2-n512-uniform-k2,11,accept_id,443,True,3,69,3856,3,0.412463,1074035.7316898727
paper_k-l2-n512-uniform-k2,11,accept_static_degree,445,True,3,67,3880,3,0.520874,854333.2936564314
paper_k-l2-n512-uniform-k2,11,adaptive,444,True,3,68,4220,3,0.640338,693383.8066770987
paper_k-l2-n512-uniform-k2,11,graph,444,True,3,68,3916,3,0.557045,797063.0738988771
paper_k-l2-n512-uniform-k2,11,lazy,444,True,3,68,4032,3,0.628868,706030.5183281706
paper_k-l2-n512-uniform-k2,11,paper,444,True,3,68,4168,3,0.475621,933516.3922534959
paper_k-l2-n512-uniform-k2,11,profile,444,True,3,68,4252,3,0.709845,625488.6630179828
paper_k-l2-n512-uniform-k2,29,accept_id,440,True,3,72,3936,3,0.409801,1073691.865075976
paper_k-l2-n512-uniform-k2,29,accept_static_degree,441,True,3,71,4000,3,0.515731,855096.9400714713
paper_k-l2-n512-uniform-k2,29,adaptive,440,True,3,72,4088,3,0.649846,677083.493627721
paper_k-l2-n512-uniform-k2,29,graph,440,True,3,72,3852,3,0.558965,787169.1429695955
paper_k-l2-n512-uniform-k2,29,lazy,440,True,3,72,4088,3,0.64088,686555.9855199101
paper_k-l2-n512-uniform-k2,29,paper,440,True,3,72,3900,3,0.487926,901776.088997102
paper_k-l2-n512-uniform-k2,29,profile,440,True,3,72,4376,3,0.723526,608132.9489195965
paper_k-l2-n512-uniform-k2,47,accept_id,448,True,3,64,3840,3,0.413668,1082994.0918804451
paper_k-l2-n512-uniform-k2,47,accept_static_degree,453,True,3,59,3836,3,0.45308,999823.4307407081
paper_k-l2-n512-uniform-k2,47,adaptive,450,True,3,62,4144,3,0.632924,710985.8371621236
paper_k-l2-n512-uniform-k2,47,graph,450,True,3,62,3856,3,0.542538,829434.9888855712
paper_k-l2-n512-uniform-k2,47,lazy,450,True,3,62,4132,3,0.617146,729162.9533368117
paper_k-l2-n512-uniform-k2,47,paper,450,True,3,62,3836,3,0.467507,962552.4323699966
paper_k-l2-n512-uniform-k2,47,profile,450,True,3,62,4328,3,0.700476,642420.2970551454
paper_k-l2-n512-uniform-k2,71,accept_id,457,True,3,55,3816,3,0.410157,1114207.4864015486
paper_k-l2-n512-uniform-k2,71,accept_static_degree,462,True,3,50,3844,3,0.511259,903651.5738598244
paper_k-l2-n512-uniform-k2,71,adaptive,460,True,3,52,4116,3,0.604085,761482.2417375038
paper_k-l2-n512-uniform-k2,71,graph,460,True,3,52,3916,3,0.530225,867556.2261304164
paper_k-l2-n512-uniform-k2,71,lazy,460,True,3,52,4200,3,0.6003,766283.5249042147
paper_k-l2-n512-uniform-k2,71,paper,460,True,3,52,3912,3,0.459883,1000254.4125353623
paper_k-l2-n512-uniform-k2,71,profile,460,True,3,52,4484,3,0.672624,683888.7699517115
paper_k-l2-n512-uniform-k2,101,accept_id,455,True,3,57,3760,3,0.409886,1110064.7497108954
paper_k-l2-n512-uniform-k2,101,accept_static_degree,458,True,3,54,3932,3,0.511209,895915.3692521063
paper_k-l2-n512-uniform-k2,101,adaptive,456,True,3,56,4028,3,0.606359,752029.7381584177
paper_k-l2-n512-uniform-k2,101,graph,456,True,3,56,3996,3,0.537555,848285.2917375896
paper_k-l2-n512-uniform-k2,101,lazy,456,True,3,56,4140,3,0.606278,752130.2108933526
paper_k-l2-n512-uniform-k2,101,paper,456,True,3,56,3868,3,0.640628,711801.5447342296
paper_k-l2-n512-uniform-k2,101,profile,456,True,3,56,4384,3,0.68811,662684.7451715568
paper_k-l2-n512-zipf-k2,11,accept_id,165,True,3,347,4024,3,0.378335,436121.4267778556
paper_k-l2-n512-zipf-k2,11,accept_static_degree,178,True,3,334,3920,3,0.50035,355750.97431797744
paper_k-l2-n512-zipf-k2,11,adaptive,178,True,3,334,4208,3,1.253701,141979.62672120385
paper_k-l2-n512-zipf-k2,11,graph,178,True,3,334,3932,3,2.407338,73940.59330264383
paper_k-l2-n512-zipf-k2,11,lazy,178,True,3,334,4264,3,1.250126,142385.6475267293
paper_k-l2-n512-zipf-k2,11,paper,178,True,3,334,4176,3,2.094711,84975.92269291563
paper_k-l2-n512-zipf-k2,11,profile,178,True,3,334,4192,3,1.626045,109468.06515194844
paper_k-l2-n512-zipf-k2,29,accept_id,168,True,3,344,4016,3,0.388859,432033.20483774325
paper_k-l2-n512-zipf-k2,29,accept_static_degree,179,True,3,333,3876,3,0.516586,346505.7125047911
paper_k-l2-n512-zipf-k2,29,adaptive,174,True,3,338,4336,3,1.301056,133737.51783166904
paper_k-l2-n512-zipf-k2,29,graph,174,True,3,338,3904,3,2.415052,72048.13809392095
paper_k-l2-n512-zipf-k2,29,lazy,174,True,3,338,4144,3,1.307043,133124.92396960163
paper_k-l2-n512-zipf-k2,29,paper,174,True,3,338,4208,3,2.255758,77135.93390780393
paper_k-l2-n512-zipf-k2,29,profile,174,True,3,338,4196,3,1.613259,107856.20907740171
paper_k-l2-n512-zipf-k2,47,accept_id,145,True,3,367,3956,3,0.372592,389165.6288916563
paper_k-l2-n512-zipf-k2,47,accept_static_degree,150,True,3,362,3908,3,0.526996,284632.14142042823
paper_k-l2-n512-zipf-k2,47,adaptive,148,True,3,364,4152,3,1.334349,110915.51011017358
paper_k-l2-n512-zipf-k2,47,graph,148,True,3,364,3916,3,2.787532,53093.56089903183
paper_k-l2-n512-zipf-k2,47,lazy,148,True,3,364,4192,3,1.323495,111825.12967559378
paper_k-l2-n512-zipf-k2,47,paper,148,True,3,364,4156,3,2.328123,63570.524409578014
paper_k-l2-n512-zipf-k2,47,profile,148,True,3,364,4240,3,1.729693,85564.31690479178
paper_k-l2-n512-zipf-k2,71,accept_id,141,True,3,371,3908,3,0.326608,431710.18468622933
paper_k-l2-n512-zipf-k2,71,accept_static_degree,147,True,3,365,3884,3,0.44275,332015.81027667987
paper_k-l2-n512-zipf-k2,71,adaptive,146,True,3,366,4280,3,1.207953,120865.62970579152
paper_k-l2-n512-zipf-k2,71,graph,146,True,3,366,3936,3,2.615236,55826.701681989696
paper_k-l2-n512-zipf-k2,71,lazy,146,True,3,366,4220,3,1.198447,121824.32765070128
paper_k-l2-n512-zipf-k2,71,paper,146,True,3,366,4136,3,2.07822,70252.42755819885
paper_k-l2-n512-zipf-k2,71,profile,146,True,3,366,4240,3,1.522814,95875.1364250657
paper_k-l2-n512-zipf-k2,101,accept_id,149,True,3,363,3924,3,0.333179,447207.0568673296
paper_k-l2-n512-zipf-k2,101,accept_static_degree,153,True,3,359,3880,3,0.451479,338886.1940422478
paper_k-l2-n512-zipf-k2,101,adaptive,150,True,3,362,4280,3,1.152092,130197.93558153343
paper_k-l2-n512-zipf-k2,101,graph,150,True,3,362,3924,3,2.500623,59985.051725110105
paper_k-l2-n512-zipf-k2,101,lazy,150,True,3,362,4200,3,1.154388,129938.98065468456
paper_k-l2-n512-zipf-k2,101,paper,150,True,3,362,4180,3,2.094061,71631.1511460268
paper_k-l2-n512-zipf-k2,101,profile,150,True,3,362,4136,3,1.504011,99733.3131207152
scale-l2-n8192-uniform-k1,11,accept_id,2759,True,3,5433,6704,3,5.190767,531520.6789285667
scale-l2-n8192-uniform-k1,11,accept_static_degree,3153,True,3,5039,6804,3,7.274901,433407.95977842173
scale-l2-n8192-uniform-k1,11,adaptive,3009,True,3,5183,10288,3,20.00218,150433.60273730164
scale-l2-n8192-uniform-k1,11,graph,3009,True,3,5183,15396,3,33.617037,89508.18598319654
scale-l2-n8192-uniform-k1,11,lazy,3009,True,3,5183,10336,3,20.128054,149492.84217937812
scale-l2-n8192-uniform-k1,11,paper,3009,True,3,5183,9320,3,454.688042,6617.724070253865
scale-l2-n8192-uniform-k1,11,profile,3009,True,3,5183,11060,3,28.446924,105775.93556336706
scale-l2-n8192-uniform-k1,29,accept_id,2721,True,3,5471,6636,3,5.233632,519906.6346277308
scale-l2-n8192-uniform-k1,29,accept_static_degree,3121,True,3,5071,6684,3,7.289281,428162.9422709867
scale-l2-n8192-uniform-k1,29,adaptive,2985,True,3,5207,10292,3,20.037728,148968.98490687166
scale-l2-n8192-uniform-k1,29,graph,2985,True,3,5207,15400,3,33.536811,89006.67389037079
scale-l2-n8192-uniform-k1,29,lazy,2985,True,3,5207,10364,3,20.126498,148311.9417993135
scale-l2-n8192-uniform-k1,29,paper,2985,True,3,5207,9188,3,438.158781,6812.598832750542
scale-l2-n8192-uniform-k1,29,profile,2985,True,3,5207,11088,3,28.480511,104808.51274051929
scale-l2-n8192-uniform-k1,47,accept_id,2726,True,3,5466,6744,3,5.218402,522382.1392066
scale-l2-n8192-uniform-k1,47,accept_static_degree,3137,True,3,5055,6544,3,7.273991,431262.5627389421
scale-l2-n8192-uniform-k1,47,adaptive,2993,True,3,5199,10348,3,20.25871,147738.92315947067
scale-l2-n8192-uniform-k1,47,graph,2993,True,3,5199,15392,3,33.6,89077.38095238095
scale-l2-n8192-uniform-k1,47,lazy,2993,True,3,5199,10356,3,20.104069,148875.33463996768
scale-l2-n8192-uniform-k1,47,paper,2993,True,3,5199,9288,3,424.920013,7043.678594634704
scale-l2-n8192-uniform-k1,47,profile,2993,True,3,5199,11204,3,28.480483,105089.50989349444
scale-l2-n8192-uniform-k1,71,accept_id,2757,True,3,5435,6768,3,5.257135,524430.1316211206
scale-l2-n8192-uniform-k1,71,accept_static_degree,3134,True,3,5058,6704,3,7.312603,428575.15989860246
scale-l2-n8192-uniform-k1,71,adaptive,3010,True,3,5182,10348,3,20.004168,150468.6423349374
scale-l2-n8192-uniform-k1,71,graph,3010,True,3,5182,15336,3,33.566403,89672.99832514077
scale-l2-n8192-uniform-k1,71,lazy,3010,True,3,5182,10312,3,20.014917,150387.83323458198
scale-l2-n8192-uniform-k1,71,paper,3010,True,3,5182,9284,3,488.668973,6159.588937110603
